species_binomial,by_spec_grav,family,genus,species,species_abbr,wd_avg,all_names
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenepe-a-fruits
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenepier
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenepier male
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,kenep fwi
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,kenep mal
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,canape
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenepe a fruits
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenepe femelle
melicoccus bijugatus,,Sapindaceae,Melicoccus,bijugatus,bijugatus,,quenet
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,koma
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,coma
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,coma jaune
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,akoma
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,koma jon
meliosma abbreviata,,Sabiaceae,Meliosma,abbreviata,abbreviata,,akoma jon
meliosma herbertii,0.42,Sabiaceae,Meliosma,herbertii,herbertii,0.42,
meliosma impressa ,,Sabiaceae,Meliosma,impressa,impressa,,gounelle
meliosma impressa ,,Sabiaceae,Meliosma,impressa,impressa,,gwanel
meliosma recurvata,,Sabiaceae,Meliosma,recurvata,recurvata,,
metopium brownei,,Anarcardiceae,Metopium,brownei,brownei,,bois mulatre
metopium brownei,,Anarcardiceae,Metopium,brownei,brownei,,mancenillier
metopium brownei,,Anarcardiceae,Metopium,brownei,brownei,,mulatre
metopium brownei,,Anarcardiceae,Metopium,brownei,brownei,,milat
metopium spp.,,,Metopium,spp.,,,bwa milat
metopium spp.,,,Metopium,spp.,,,manseniye
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,bwa milat
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,bois mulatre
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,machandeuse
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,machandoise
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,mancenillier
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,manchenille
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,maximier
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,mulatre
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,machandez
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,machanwaz
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,maksmiye
metopium toxiferum,,Anarcardiceae,Metopium,toxiferum,toxiferum,,mancheni
michelia champaca,,Magnoliaceae,Michelia,champaca,champaca,,ilang-ilang
michelia champaca,,Magnoliaceae,Michelia,champaca,champaca,,ilan ilan
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,twa kot
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,twazokot
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,macrio
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,macrioi
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,trois cotes
miconia impetiolaris,,Melastomataceae,Miconia,impetiolaris,impetiolaris,,makrio
miconia laevigata,,Melastomataceae,Miconia,laevigata,laevigata,,macrio
miconia laevigata,,Melastomataceae,Miconia,laevigata,laevigata,,makrio
miconia mirabilis,,Melastomataceae,Miconia,mirabilis,mirabilis,,macrio
miconia ottoschulzii,,Melastomataceae,Miconia,ottoschulzii,ottoschulzii,,ti grenn
miconia prasina,,Melastomataceae,Miconia,prasina,prasina,,macrio
miconia punctata,,Melastomataceae,Miconia,punctata,punctata,,macrio
miconia racemosa,,Melastomataceae,Miconia,racemosa,racemosa,,kaka poul
miconia racemosa,,Melastomataceae,Miconia,racemosa,racemosa,,caca poule
miconia racemosa,,Melastomataceae,Miconia,racemosa,racemosa,,macrio
miconia racemosa,,Melastomataceae,Miconia,racemosa,racemosa,,makrio
miconia rubiginosa,,Melastomataceae,Miconia,rubiginosa,rubiginosa,,macrio
miconia serrulata,,Melastomataceae,Miconia,serrulata,serrulata,,macrio
miconia spp.,,Melastomataceae,Miconia,spp.,,,makrio
miconia spp.,,Melastomataceae,Miconia,spp.,,,twazokot
miconia spp.,,Melastomataceae,Miconia,spp.,,,macrio
miconia spp.,,Melastomataceae,Miconia,spp.,,,trois cotes
miconia tetrandra,,Melastomataceae,Miconia,tetrandra,tetrandra,,macrio
micropholis spp.,0.52-0.78,Sapotaceae,Micropholis,spp.,,0.65,sapoti
micropholis spp.,0.52-0.78,Sapotaceae,Micropholis,spp.,,0.65,sapotille
mimosa ceratonia,,Fabaceae,Mimosa,ceratonia,ceratonia,,
mimosa parvifoliolata,,Fabaceae,Mimosa,parvifoliolata,parvifoliolata,,
mimosa scabrella,0.45-0.67,Fabaceae,Mimosa,scabrella,scabrella,0.56,mimosa
mimosa scabrella,0.45-0.67,Fabaceae,Mimosa,scabrella,scabrella,0.56,mimosa 
mora abbottii,,Fabaceae,Mora,abbottii,abbottii,,
mora ekmanii,,Fabaceae,Mora,ekmanii,ekmanii,,taverneau montagne
mora ekmanii,,Fabaceae,Mora,ekmanii,ekmanii,,tavernon montagne
mora ekmanii,,Fabaceae,Mora,ekmanii,ekmanii,,taveno mon
mora ekmanii,,Fabaceae,Mora,ekmanii,ekmanii,,taveron montagne
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,bwa doule
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,bois douleur
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,douleur
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,fromagier
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,doule
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,fwomaje
morinda citrifolia,,Rubiaceae,Morinda,citrifolia,citrifolia,,noni
morinda royoc,,Rubiaceae,Morinda,royoc,royoc,,estologe
morinda royoc,,Rubiaceae,Morinda,royoc,royoc,,safran
morinda royoc,,Rubiaceae,Morinda,royoc,royoc,,safran de saint-domingue
morinda royoc,,Rubiaceae,Morinda,royoc,royoc,,safran du pays
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,benzoliv
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,ben oleitere
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,benzolive
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,d'olive
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,olive
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,olivier
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,olivye
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,doliv
moringa oleifera ,,Moringaceae,Moringa,oleifera,oleifera,,moringa
morisonia americana,,Brassicaceae,Morisonia,americana,americana,,
morus nigra,,Moraceae,Morus,nigra,nigra,,mi
morus nigra,,Moraceae,Morus,nigra,nigra,,mures
mouriri domingensis,,Melastomataceae,Mouriri,domingensis,domingensis,,komiye
mouriri domingensis,,Melastomataceae,Mouriri,domingensis,domingensis,,cormier
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bwa swa mawon
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bois d'orme
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bois de soie
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bois de soie marron
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bwa dom
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bwa swa
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bois de rose
muntingia calabura,,Elaeocarpaceae,Muntingia,calabura,calabura,,bois d’orme
murraya paniculata,,Rutaceae,Murraya,paniculata,paniculata,,mit
murraya paniculata,,Rutaceae,Murraya,paniculata,paniculata,,bun
murraya paniculata,,Rutaceae,Murraya,paniculata,paniculata,,myrte
murraya paniculata,,Rutaceae,Murraya,paniculata,paniculata,,buis
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,figue
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,figue bananne
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,figue mure
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,fig
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,fig bannann
musa acuminata colla x m. balbisiana colla 'aaa',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aaa',acuminata,,fig mi
musa acuminata colla x m. balbisiana colla 'aab',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aab',acuminata,,bananne
musa acuminata colla x m. balbisiana colla 'aab',,Musaceae,Musa,acuminata colla x m. balbisiana colla 'aab',acuminata,,banann
musa spp.,,Musaceae,Musa,spp.,,,bannann
musa spp.,,Musaceae,Musa,spp.,,,fig mi
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,bwa damou
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,maget
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,malaget
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,bois d'amour
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,maguette
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,malaguette
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,myrte a feuilles de citron
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,poivrier de jamaique
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,pwaye jamayik
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,pwavye jamayik
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,mit fey sitwon
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,bois d’amour
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,poivrier de la jamaique
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,poivrier jamaique
myrcia citrifolia,,Myrtaceae,Myrcia,citrifolia,citrifolia,,mit fey citwon
myrcia deflexa,0.8,Myrtaceae,Myrcia,deflexa,deflexa,0.8,
myrcia leptoclada,,Myrtaceae,Myrcia,leptoclada,leptoclada,,
myrcia splendens,,Myrtaceae,Myrcia,splendens,splendens,,
myrcianthes esnardiana,,Myrtaceae,Myrcianthes,esnardiana,esnardiana,,maguette
myrcianthes esnardiana,,Myrtaceae,Myrcianthes,esnardiana,esnardiana,,malaguette
myrcianthes esnardiana,,Myrtaceae,Myrcianthes,esnardiana,esnardiana,,maget
myrcianthes esnardiana,,Myrtaceae,Myrcianthes,esnardiana,esnardiana,,malaget
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois d'inde
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois d'ine
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois haut-gout
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois muliitre
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,myrte afeuilles de laurier
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bwa denn
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bwa dinn
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bwa milat
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bwa rogou
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,mit fey lorie
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois d’inde
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois d’ine
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,bois mulatre
myrcianthes fragrans,,Myrtaceae,Myrcianthes,fragrans,fragrans,,myrte a feuilles de laurier
myrciaria floribunda,,Myrtaceae,Myrciaria,floribunda,floribunda,,bois mulatre
myrciaria floribunda,,Myrtaceae,Myrciaria,floribunda,floribunda,,bwa milat
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,kanel abey
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,kanel dous
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,cannelle abeille
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,cannelle douce
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,cannelle miel
myrica cerifera,,Myricaceae,Myrica,cerifera,cerifera,,kanel miyel
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,nwa miskad
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,muscade
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,muscadier
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,noix de muscade
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,miskadye
myristica fragrans,0.45-0.6,Myristicaceae,Myristica,fragrans,fragrans,0.525,miskad
myrospermum frutescens,,Fabaceae,Myrospermum,frutescens,frutescens,,
myroxylon balsamum,0.74-0.81,Fabaceae,Myroxylon,balsamum,balsamum,0.775,
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bwa plom
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,mang
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bwa savann
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bois plomb
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bois savane
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,mangle
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bois gresse
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bois sand
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,bois savanne
myrsine coriacea,0.7,Myrsinaceae,Myrsine,coriacea,coriacea,0.7,savann
myrsine guianensis,,Myrsinaceae,Myrsine,guianensis,guianensis,,fey kanel
myrsine guianensis,,Myrsinaceae,Myrsine,guianensis,guianensis,,feuille canelle
myrsine magnoliifolia,,Myrsinaceae,Myrsine,magnoliifolia,magnoliifolia,,
nectandra hihua,,,Nectandra,hihua,hihua,,laurier a grandes feuilles
nectandra hihua,,,Nectandra,hihua,hihua,,laurier grandes feuilles
nectandra hihua,,,Nectandra,hihua,hihua,,lorie gran fey
