sp_creole,dbh_cm,ht_m,ba_m2,plot_no,plot_shp,plot_area,mean_BYsp,sd_BYsp,mean_BYgn,sd_BYgn,mean_BYfm,sd_BYfm,mean_GWDBYspgnfm,sd_GWDBYspgnfm,mean_GWDBYgnfm,sd_GWDBYgnfm,mean_GWDBYgn,sd_GWDBYgn,mean_GWDspgnfm,sd_GWDspgnfm
mango,41.5,9.6,0.13526519869112552,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
chenn,45.4,15.6,0.16188312784682846,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
fwenn,72.0,,0.4071504079052372,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
fwenn,21.0,7.5,0.03463605900582747,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
zamann,36.0,,0.10178760197630927,9,Augier.shp,2.503314,0.515,,0.515,,0.515,,0.478,0.0708232617216773,0.6304967779212,0.0941339098036177,0.6304967779212,0.0941339098036177,0.478,0.0708232617216773
latanye lame,51.5,,0.20830722788708825,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,36.0,,0.10178760197630927,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,44.0,16.6,0.15205308443374602,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye,35.0,,0.0962112750161874,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye,38.0,,0.11341149479459152,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,25.5,9.6,0.05107051557491908,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye,25.5,7.5,0.05107051557491908,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
fwenn,31.5,13.5,0.07793113276311181,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
latanye,32.0,,0.0804247719318987,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,7.3,,0.0041853868127450025,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,14.0,,0.015393804002589988,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,16.0,,0.020106192982974683,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
chenn,54.0,,0.22902210444669596,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
latanye,32.3,,0.08193980498909235,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
fwenn,24.7,14.8,0.047916356550714925,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
chenn,34.2,,0.09186331078361916,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
latanye,20.5,,0.033006357816777764,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye,34.7,15.0,0.09456900745652336,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
chenn,16.3,,0.020867243803306804,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
chenn,41.3,18.4,0.13396457933253933,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
fwenn,37.3,15.6,0.1092716610753236,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
gommier,20.5,,0.033006357816777764,9,Augier.shp,2.503314,0.8,,0.852857142857143,0.08659566688818518,0.7454347826086957,0.14318545700878368,0.7233333333333329,0.0708232617216773,0.789022198480532,0.0941339098036177,0.789022198480532,0.0941339098036177,0.7233333333333329,0.0708232617216773
flambwayan,10.5,,0.008659014751456867,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
fwenn,5.5,,0.002375829444277281,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
chenn,43.7,19.0,0.14998670186584734,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
fwenn,29.5,,0.06834927516966292,9,Augier.shp,2.503314,0.375,0.0,0.375,0.0,0.375,0.0,0.46206666666666646,0.08830624778313259,0.4962249999999997,0.0941339098036177,0.4962249999999997,0.0941339098036177,0.5303833333333334,0.0941339098036177
kalbas,25.0,,0.04908738521234052,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
mango,24.0,,0.04523893421169302,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,19.0,,0.02835287369864788,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,31.0,,0.07547676350249477,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
kalbas,56.0,,0.2463008640414398,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kasya,44.5,,0.15552847130677971,9,Augier.shp,2.503314,0.7,,0.7,,0.7454347826086957,0.14318545700878368,0.66,0.0708232617216773,0.6028571428571429,0.0941339098036177,0.6028571428571429,0.0941339098036177,0.66,0.0708232617216773
nim,10.0,,0.007853981633974483,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
nim,13.5,,0.014313881527918498,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
flambwayan,10.4,,0.008494866535306803,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
flambwayan,18.3,,0.026302199094017143,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
flambwayan,35.5,,0.09897980354216343,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
flambwayan,14.3,,0.016060607043314426,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
nim,14.0,,0.015393804002589988,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
nim,24.5,,0.047143524757931835,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
nim,28.5,,0.06379396582195772,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
gommier,7.2,,0.0040715040790523715,9,Augier.shp,2.503314,0.8,,0.852857142857143,0.08659566688818518,0.7454347826086957,0.14318545700878368,0.7233333333333329,0.0708232617216773,0.789022198480532,0.0941339098036177,0.789022198480532,0.0941339098036177,0.7233333333333329,0.0708232617216773
nim,18.0,,0.02544690049407732,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
nim,14.3,,0.016060607043314426,9,Augier.shp,2.503314,0.585,,0.585,,0.585,0.10000000000000002,0.64,0.0708232617216773,0.5725,0.0941339098036177,0.5725,0.0941339098036177,0.64,0.0708232617216773
flambwayan,29.5,,0.06834927516966292,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
flambwayan,43.5,,0.14861696746888214,9,Augier.shp,2.503314,0.8,,0.8,,0.7454347826086957,0.14318545700878368,0.57875,0.0708232617216773,0.57875,0.0941339098036177,0.57875,0.0941339098036177,0.57875,0.0708232617216773
kowosol,6.5,,0.0033183072403542195,9,Augier.shp,2.503314,0.45,0.0,0.45,0.0,0.5666666666666667,0.20207259421636903,0.405,0.0708232617216773,0.5119,0.0941339098036177,0.5119,0.0941339098036177,0.439388888888889,0.0824785857626475
kalbas,36.0,,0.10178760197630927,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kalbas,17.0,,0.022698006922186258,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
latanye,33.3,,0.08709201694097962,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
kalbas,61.5,,0.29705722035099985,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
chenn,37.0,14.8,0.10752100856911066,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
bwa doule,8.0,3.2,0.005026548245743669,9,Augier.shp,2.503314,,,,,,,0.63,0.0708232617216773,0.54,0.0941339098036177,0.54,0.0941339098036177,0.63,0.0708232617216773
bwa doule,8.5,3.0,0.005674501730546564,9,Augier.shp,2.503314,,,,,,,0.63,0.0708232617216773,0.54,0.0941339098036177,0.54,0.0941339098036177,0.63,0.0708232617216773
mango,36.0,8.0,0.10178760197630927,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
chenn,48.5,12.0,0.1847452829851648,9,Augier.shp,2.503314,0.7,,0.7,,0.675,0.03535533905932737,0.7233333333333329,0.0708232617216773,0.4785666666666671,0.0941339098036177,0.4785666666666671,0.0941339098036177,0.7233333333333329,0.0708232617216773
mango,51.0,,0.2042820622996763,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
kalbas,32.0,,0.0804247719318987,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
mango,47.0,9.2,0.1734944542944963,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
kalbas,32.0,,0.0804247719318987,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kalbas,17.0,,0.022698006922186258,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
latanye,37.5,7.4,0.11044661672776616,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
kalbas,8.0,,0.005026548245743669,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kalbas,5.0,,0.0019634954084936213,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kalbas,6.0,,0.0028274333882308137,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
kalbas,28.5,,0.06379396582195772,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
latanye,30.5,,0.07306166415004763,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,55.0,,0.2375829444277281,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye,27.7,,0.06026281567932279,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
kalbas,42.2,,0.1398668465304712,9,Augier.shp,2.503314,0.65,,0.65,,0.675,0.03535533905932737,0.634,0.0708232617216773,0.672,0.0941339098036177,0.672,0.0941339098036177,0.634,0.0708232617216773
latanye,33.4,,0.08761587751596572,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,59.5,,0.27805058479678163,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,70.3,,0.3881508409344895,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,65.0,,0.3318307240354219,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,64.5,,0.32674527092742345,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,30.1,14.0,0.0711578590019722,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,33.3,13.9,0.08709201694097962,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,68.7,,0.3706835857805304,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,74.3,,0.433578270705398,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,88.1,,0.6095954239007266,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye,27.4,,0.05896455251522681,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,27.3,,0.058534939719848425,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,25.6,,0.05147185403641517,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,22.1,,0.03835963169849477,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,21.7,,0.03698361411622244,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,23.5,,0.043373613573624084,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,24.5,,0.047143524757931835,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,26.5,,0.05515458602458581,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,54.5,,0.2332828894831271,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,51.2,,0.20588741614566067,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,97.3,14.2,0.7435592178351027,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,54.5,11.4,0.2332828894831271,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,17.0,,0.022698006922186258,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,16.0,,0.020106192982974683,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,12.0,,0.011309733552923256,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,35.5,,0.09897980354216343,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,37.3,13.4,0.1092716610753236,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,45.7,,0.16402962102739368,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,24.2,,0.04599605804120816,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,74.5,,0.4359156156396688,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,25.7,,0.05187476329423806,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,28.9,,0.06559724000511828,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,28.4,,0.06334707426698458,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye,23.4,,0.04300526183499067,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye,32.3,12.6,0.08193980498909235,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,25.6,,0.05147185403641517,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,25.4,,0.050670747909749785,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,76.4,,0.458433766382437,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
latanye lame,90.3,,0.64042073101775,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,21.5,,0.03630503010304705,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,19.5,,0.029864765163187975,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,28.5,,0.06379396582195772,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
mango,23.3,,0.04263848089268407,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
latanye lame,25.5,,0.05107051557491908,9,Augier.shp,2.503314,,,,,,,0.551760416666667,0.12340172424716199,0.551760416666667,0.12340172424716199,0.6391074182398989,0.162350069570257,0.551760416666667,0.12340172424716199
mango,53.5,,0.22480058931843466,9,Augier.shp,2.503314,0.515,,0.515,,0.4225,0.13081475451951127,0.5525,0.0708232617216773,0.500529411764706,0.0941339098036177,0.500529411764706,0.0941339098036177,0.5525,0.0708232617216773
