all_names,sd_sp,med_sp,mean_sp,sd_gn,med_gn,mean_gn,sd_fm,med_fm,mean_fm
baton kas,,0.8049999999999999,0.8194038448275862,,0.8049999999999999,0.8194038448275862,0.4097523466825996,0.6875,0.6980207277713621
baton sosiye,,0.28,0.28,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
battre a caiman,,0.72,0.7150626092794117,,0.72,0.7150626092794117,0.4097523466825996,0.6875,0.6980207277713621
baume anglais,,0.460635,0.4874029999999999,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
baya hon,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayahonde,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayahonde francais,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayahonde rouge,,0.7851487500000001,0.767323963,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
bayarone,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayarone francais,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayawonn,,0.8,0.7968365,,0.7851487500000001,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayawonn fran,,0.8,0.7968365,,0.772615,0.7903423909444445,0.4097523466825996,0.6875,0.6980207277713621
bayawonn wouj,,0.7851487500000001,0.767323963,,0.7851487500000001,0.767323963,0.4097523466825996,0.6875,0.6980207277713621
bayonet,,,,,,,,,
bayonette,,,,,,,,,
bazek,,0.60276,0.6518436666666667,,0.6387526247499999,0.6433056541961538,,0.651875,0.6591254627148402
beladonn,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
belladone,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
belladone des antilles,,0.494,0.49806893333333335,,0.494,0.49806893333333335,,0.494,0.49806893333333335
ben oleitere,,0.261744,0.261744,,0.261744,0.261744,,0.261744,0.261744
benzoliv,,0.261744,0.261744,,0.261744,0.261744,,0.261744,0.261744
benzolive,,0.261744,0.261744,,0.261744,0.261744,,0.261744,0.261744
bignolle,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
biiton de sorcier,,0.28200000000000003,0.2937748082666667,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
bisiette marron,,0.6,0.6088714444444445,,0.6,0.6088714444444445,,0.48107999999999995,0.5455080724271253
biziyet mawon,,0.6,0.6088714444444445,,0.6,0.6088714444444445,,0.48107999999999995,0.5455080724271253
blimblin,,0.52,0.5,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
blinblin,,0.52,0.5,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
blinblin long,,0.572565,0.5767209999999999,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
blinblin longue,,0.572565,0.5767209999999999,,0.565,0.5479506249999999,,0.5712824999999999,0.5603605
bocconie bois-de-coq,,,,,,,,,
bois a baguettes,,0.7,0.7,,0.75,0.7581666666666667,,0.69,0.716265975609756
bois a cochon,,0.59,0.59269043135,,0.5974999999999999,0.6016455747096774,,0.63,0.6552249557539684
bois acajou,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois amda,,0.6074999999999999,0.6125,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois amer,,0.45,0.45,,0.45,0.45,,0.38,0.39835402790833335
bois amer blanc,,0.83,0.83,,0.75,0.747806163136986,,0.571215,0.5834368875889329
bois ami,,0.6950000000000001,0.6950000000000001,,0.6950000000000001,0.6950000000000001,,0.63125,0.643271923076923
bois arada,,0.69,0.7000000000000001,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois bande,,0.77,0.77,,0.77,0.77,,0.77,0.77
bois bay-rhum,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois blanc,,0.5800000000000001,0.5800000000000001,,0.6452513365000001,0.6412994365034015,,0.48107999999999995,0.48991986538089016
bois blanc amer,,0.83,0.83,,0.75,0.747806163136986,,0.571215,0.5834368875889329
bois blanc grandes feuilles,,0.5786625,0.5969918575760871,,0.5786625,0.5969918575760871,,0.5786625,0.5969918575760871
bois bleu,,0.8574999999999999,0.8394999999999999,,0.8624999999999999,0.8517857142857143,0.4097523466825996,0.6875,0.6980207277713621
bois bourique,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois bourrique,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois bourro,,0.675,0.675,,0.66125,0.67625,0.4097523466825996,0.6875,0.6980207277713621
bois brulant,,0.43,0.43199562162162164,,0.43,0.43199562162162164,,0.48107999999999995,0.5455080724271253
bois ca,,0.75,0.75,,0.73,0.809873618,0.4097523466825996,0.6875,0.6980207277713621
bois cabrit,,0.755,0.755,,0.5847725,0.6121936363636363,0.4097523466825996,0.6875,0.6980207277713621
bois cabrite,,0.649545,0.6607672727272726,,0.649545,0.6607672727272726,,,
bois caca,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois cachiman,,0.55,0.55,,0.5,0.4805487873846154,,0.595,0.5772333305037176
bois cachon,,0.505,0.52,,0.505,0.52,,0.4325,0.44199980770370373
bois cachon marron,,0.65,0.65,,0.7086575,0.707633740375,,0.51875,0.5199424932699006
bois caiman,,0.675,0.675,,0.72,0.7150626092794117,0.4097523466825996,0.6875,0.6980207277713621
bois caleyon,,0.6943999999999999,0.8084724999999998,,0.6943999999999999,0.8084724999999998,0.4097523466825996,0.6875,0.6980207277713621
bois campeche,,0.8574999999999999,0.8394999999999999,,0.771336118625,0.7529656368033963,0.4097523466825996,0.691583416625,0.6993175417737407
bois canol,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
bois canon,,0.315,0.315,,0.33,0.335197710137931,,0.46725,0.4806630887701465
bois canot,,0.38,0.3839790625,,0.38189625000000005,0.3869290300689655,,0.449875,0.4613314482369251
bois capable,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.733125,0.725393653775901
bois capitaine,,0.63125,0.643271923076923,,0.63125,0.643271923076923,,0.63125,0.643271923076923
bois carre,,0.75,0.7309871428571428,,0.75,0.7309871428571428,,0.6112500000000001,0.6445599785714287
bois cassave,,0.6433,0.68466,,0.6433,0.68466,,0.6325000000000001,0.6394305381600001
bois cassave sylvestre,,0.5166,0.59932,,0.5166,0.59932,,0.495,0.50886107632
bois chandelle,,0.9299999999999999,0.9299999999999999,,0.9625,0.9625,0.4097523466825996,0.69566683325,0.7006143557761193
bois chapeau,,0.522605,0.5059529257777778,,0.522605,0.5059529257777778,,0.5625,0.5693859890737707
bois chene,,0.735,0.7116666666666667,,0.553196,0.6060884444444444,,0.61,0.6321763141073171
bois chique,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
bois cochon,,0.65,0.65,,0.60682875,0.6138168701875,,0.475625,0.48097115048680217
bois cochon marron,,0.65,0.65,,0.7086575,0.707633740375,,0.51875,0.5199424932699006
bois codine,,,,,,,,,
bois collier,,0.6775,0.6775,,0.6,0.6680866666666665,0.4097523466825996,0.6875,0.6980207277713621
bois come,,0.62,0.62,,0.63125,0.63808921875,,0.63125,0.643271923076923
bois coq,,0.6690625,0.7110485785789474,,0.6690625,0.7110485785789474,,0.60195,0.6096265922572465
bois coq d'inde,,,,,,,,,
bois coq d’inde,,,,,,,,,
bois coraille,,0.5700000000000001,0.5670581044878049,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois corne,,0.6025,0.5993272222222222,,0.63125,0.63808921875,,0.63125,0.643271923076923
bois cotelette,,0.71463,0.7069045790476193,,0.71463,0.7069045790476193,,0.48107999999999995,0.5455080724271253
bois couiller,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois couleuvre,,0.73,0.73,,0.74,0.7440213541666667,,0.717775,0.6925037912793559
bois coure,,0.94,0.94,,0.94,0.94,,0.695,0.6640156033920452
bois crapaud,,0.395,0.4083333333333333,,0.5075000000000001,0.5015394842105263,,0.57704,0.6103605732524515
bois creole,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois d'amour,,0.81,0.8054416666666667,,0.81,0.8054416666666667,,0.78,0.8040709736030978
bois d'anjou,,0.46939625,0.479330175,,0.46939625,0.479330175,,0.4325,0.44199980770370373
bois d'anneau,,0.6847725,0.6879149410033422,,0.6847725,0.6879149410033422,0.4097523466825996,0.6875,0.6980207277713621
bois d'argent,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois d'ebene,,1.14,1.14,,0.885,0.885,0.4097523466825996,0.7250000000000001,0.7329453744532487
bois d'encens,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
bois d'homme,,0.505,0.5094045833333334,,0.505,0.5158034375,,0.5142378955,0.48991986538089016
bois d'inde,,0.7,0.7,,0.711,0.7557499999999999,,0.7689999999999999,0.7471137938687258
bois d'inde francais,,0.915,0.9137500000000001,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d'inde marron,,0.622503,0.6180775454545454,,0.622503,0.6180775454545454,,0.57,0.5748457500000002
bois d'ine,,0.711,0.7557499999999999,,0.711,0.7557499999999999,,0.78,0.8040709736030978
bois d'ine franc,,0.915,0.9137500000000001,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d'ine francais,,0.915,0.9137500000000001,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d'ine marron,,0.622503,0.6180775454545454,,0.622503,0.6180775454545454,,0.57,0.5748457500000002
bois d'ine petites feuilles,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois d'orme,,0.505,0.5094045833333334,,0.505,0.5158034375,,0.54125,0.5503809042945451
bois d'ortie,,0.66,0.66,,0.77,0.77,,0.56274394775,0.5672399219761595
bois d'ortie blanche,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
bois d'ortie rouge,,0.88,0.88,,0.88,0.88,,0.5142378955,0.48991986538089016
bois de coq,,,,,,,,,
bois de couille,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois de couilles,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois de fer,,0.8,0.8,,0.75125262475,0.7683905610824175,,0.7625000000000001,0.7678700211351353
bois de fer blanc,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois de graines,,0.7,0.7,,0.73,0.725,,0.695,0.6640156033920452
bois de graines noires,,0.73,0.725,,0.73,0.725,,0.695,0.6640156033920452
bois de graines noirs,,0.7,0.7,,0.73,0.725,,0.695,0.6640156033920452
bois de haut,,0.7221594565,0.724794666783784,,0.7221594565,0.724794666783784,,0.63,0.6552249557539684
bois de hetre,,0.505,0.5094045833333334,,0.505,0.5158034375,,0.5142378955,0.48991986538089016
bois de houx,,0.3,0.3,,0.3,0.3075,,0.42552,0.43618014835256413
bois de lance,,0.8125,0.8125,,0.79,0.7789285714285714,,0.595,0.5772333305037176
bois de lance batard,,0.79,0.7789285714285714,,0.79,0.7789285714285714,,0.595,0.5772333305037176
bois de lance franc,,0.8125,0.8125,,0.79,0.7789285714285714,,0.595,0.5772333305037176
bois de l’orme,,0.505,0.5094045833333334,,0.505,0.5158034375,,0.5142378955,0.48991986538089016
bois de rose,,0.38554,0.39508307692307687,,0.5509999999999999,0.5564973219886364,,0.6589,0.6742531845144929
bois de roux,,0.7221594565,0.724794666783784,,0.7221594565,0.724794666783784,,0.63,0.6552249557539684
bois de santanier,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
bois de satanico,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
bois de satanier,,0.4825,0.4825,,0.5275000000000001,0.5056782500000001,,0.695,0.6640156033920452
bois de savane,,0.545,0.5592691787926829,,0.545,0.5592691787926829,,0.6112500000000001,0.6445599785714287
bois de soie,,0.32499999999999996,0.32975,,0.333191,0.33398823425,,0.6187812500000001,0.6356225210452899
bois de soie marron,,0.3,0.3,,0.3,0.3,,0.6589,0.6742531845144929
bois de sureau,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
bois de tremble,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
bois dentelle,,,,,,,,,
bois dents marron,,0.635,0.635,,0.635,0.635,,0.7125,0.7066055048099998
bois diou,,0.64607972825,0.6459263856357944,,0.64607972825,0.6459263856357944,,0.5856250000000001,0.6028029300242568
bois diou marron,,0.5700000000000001,0.5670581044878049,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois douleur,,0.63,0.63,,0.54,0.558,,0.72875,0.7256272089895286
bois du sip,,0.6975,0.6706337565,,0.6975,0.6706337565,,0.61,0.6321763141073171
bois d’amour,,0.81,0.8054416666666667,,0.81,0.8054416666666667,,0.78,0.8040709736030978
bois d’anjou,,0.505,0.52,,0.505,0.52,,0.4325,0.44199980770370373
bois d’argent,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois d’encens,,0.3225,0.3175,,0.325,0.3190909090909091,,0.51875,0.5199424932699006
bois d’homme,,0.505,0.5094045833333334,,0.505,0.5158034375,,0.5142378955,0.48991986538089016
bois d’inde,,0.7,0.7,,0.631,0.6561236609943182,,0.67125,0.6867284813384342
bois d’inde francais,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d’ine,,0.7,0.7,,0.631,0.6561236609943182,,0.67125,0.6867284813384342
bois d’ine franc,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d’ine francais,,0.9,0.9,,0.915,0.9137500000000001,,0.78,0.8040709736030978
bois d’ine petites feuilles,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois d’orme,,0.42776000000000003,0.43255200000000005,,0.4175,0.42134366454230765,,0.600075,0.612317044404519
bois eachon,,0.65,0.65,,0.7086575,0.707633740375,,0.51875,0.5199424932699006
bois ebene,,0.5625,0.5693859890737707,,0.5625,0.5693859890737707,,0.5625,0.5693859890737707
bois ecorce,,0.66,0.66,,0.74925,0.7395576923076923,0.4097523466825996,0.6875,0.6980207277713621
bois enapaud,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
bois epineux,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
bois espagnol,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
bois felide,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois fer blanc,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois fer marron,,0.7625000000000001,0.7678700211351353,,0.7625000000000001,0.7678700211351353,,0.7625000000000001,0.7678700211351353
bois fetide,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois feuilles blanches,,0.6,0.5938206025423727,,0.6,0.5938206025423727,,0.5786625,0.5969918575760871
bois fourrni,,0.7275,0.707446590909091,,0.7275,0.707446590909091,,0.70375,0.6829172864166668
bois franc,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
bois frene,,0.375,0.375,,0.375,0.39459445437499996,,0.38,0.39835402790833335
bois galle,,0.66,0.66,,0.74925,0.7395576923076923,0.4097523466825996,0.6875,0.6980207277713621
bois garcon,,0.46608,0.47053999999999996,,0.46608,0.47053999999999996,,0.48107999999999995,0.5455080724271253
bois graine,,0.579213,0.579213,,0.579213,0.579213,,0.579213,0.579213
bois graine noire,,0.579213,0.579213,,0.579213,0.579213,,0.579213,0.579213
bois gresse,,0.6735,0.6735,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
bois gri-gri,,0.765,0.8033333333333335,,0.765,0.8033333333333335,,0.64697792625,0.6590742516382115
bois grigri,,0.6937500000000001,0.7102729166666668,,0.7012499999999999,0.7242790279275363,,0.64697792625,0.6590742516382115
bois gris,,0.6225,0.6172125,,0.6375,0.6452247225217391,,0.64697792625,0.6590742516382115
bois gris-gris,,0.6225,0.6172125,,0.6375,0.6452247225217391,,0.64697792625,0.6590742516382115
bois guepes,,0.523102673,0.5149155396734696,,0.523102673,0.5149155396734696,,0.48107999999999995,0.5455080724271253
bois haut-gout,,0.711,0.7557499999999999,,0.711,0.7557499999999999,,0.78,0.8040709736030978
bois huile,,0.86,0.8677016639999999,,0.86,0.8677016639999999,,0.7689999999999999,0.7471137938687258
bois iezard,,0.595,0.595,,0.545,0.5592691787926829,,0.6112500000000001,0.6445599785714287
bois immortel,,0.305,0.305,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
bois immortel vrai,,0.28,0.28,,0.28200000000000003,0.2937748082666667,0.4097523466825996,0.6875,0.6980207277713621
bois ivrant,,0.69,0.6933333333333334,,0.69,0.6933333333333334,0.4097523466825996,0.6875,0.6980207277713621
bois jambette,,0.561,0.561,,0.561,0.561,,0.6112500000000001,0.6445599785714287
bois jaune,,0.7568,0.7945266666666668,,0.76,0.7857404545454546,,0.46725,0.4806630887701465
bois jaunisse,,,,,,,,,
bois jean louis,,0.77,0.77,,0.77,0.77,,0.77,0.77
bois la fievre,,0.94,0.94,,0.94,0.94,,0.695,0.6640156033920452
bois lait,,0.44990291775,0.4535053218108108,,0.44990291775,0.4535053218108108,,0.571215,0.5834368875889329
bois lait femelle,,0.4698058355,0.47501502199999995,,0.4698058355,0.47501502199999995,,0.571215,0.5834368875889329
bois lait mille,,0.523102673,0.5247747164000001,,0.523102673,0.5247747164000001,,0.571215,0.5834368875889329
bois laitelle,,0.52,0.56362,,0.52,0.56362,,0.72875,0.7256272089895286
bois laiteux febrifuge,,0.523102673,0.5247747164000001,,0.523102673,0.5247747164000001,,0.571215,0.5834368875889329
bois loraille,,0.5700000000000001,0.5670581044878049,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois lubin,,0.45997,0.46629131779661026,,0.45997,0.46629131779661026,,0.4621225,0.47227902777777775
bois l’ecorce,,0.66,0.66,,0.74925,0.7395576923076923,0.4097523466825996,0.6875,0.6980207277713621
bois mabel,,0.3,0.3,,0.3,0.3075,,0.42552,0.43618014835256413
bois mabi,,0.7462500000000001,0.7462500000000001,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois madame,,0.1975,0.19875821428571427,,0.2,0.200841,,0.27749999999999997,0.27749999999999997
bois major,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
bois mal au dent,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
bois mal aux dents,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
bois marbre,,1.1,1.1,,1.1,1.1,,0.48107999999999995,0.5455080724271253
bois margot,,0.6225,0.6172125,,0.6375,0.6452247225217391,,0.64697792625,0.6590742516382115
bois marron,,0.5700000000000001,0.5670581044878049,,0.5700000000000001,0.5670581044878049,,0.54125,0.5503809042945451
bois merise,,0.75,0.75,,0.64,0.6444298548,,0.46725,0.4806630887701465
bois moutarde,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois mulatre,,0.595,0.595,,0.6505,0.6333333333333333,,0.78,0.8040709736030978
bois mulet,,0.73,0.73,,0.73,0.73,,0.695,0.6640156033920452
bois muliitre,,0.711,0.7557499999999999,,0.711,0.7557499999999999,,0.78,0.8040709736030978
bois myrte,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois nago,,0.563212375,0.5489096699375,,0.67360844525,0.6608477101896552,0.4097523466825996,0.6487499999999999,0.6650985209393396
bois nan non,,0.545,0.545,,0.585,0.5902798425925926,0.4097523466825996,0.6875,0.6980207277713621
bois negre,,0.53,0.5133218846153845,,0.53,0.5133218846153845,,0.695,0.6640156033920452
bois negresse,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
bois neuf,,0.535,0.535,,0.5670199705000001,0.5651223884375001,,0.46725,0.4806630887701465
bois neuf-rameau,,0.535,0.535,,0.5670199705000001,0.5651223884375001,,0.46725,0.4806630887701465
bois noir,,0.5583169255,0.5761875585,,0.554540040125,0.5650319474289861,0.4097523466825996,0.57875,0.5733096597887442
bois noyaux,,0.3935,0.3935,,0.3935,0.3935,,0.3935,0.3935
bois noyer,,0.45,0.45,,0.45,0.45,,0.38,0.39835402790833335
bois pagnol,,0.79,0.79,,0.79,0.79,,0.466106,0.4901382243123288
bois pale,,0.5841061875,0.57695483496875,,0.7525,0.78375,0.4097523466825996,0.63,0.6552249557539684
bois palmiste,,0.6375,0.6432450000000001,,0.729,0.7199146913703706,0.4097523466825996,0.6875,0.6980207277713621
bois patat,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286,,0.72875,0.7256272089895286
bois patate,,0.7725,0.779145,,0.7725,0.779145,,0.72875,0.7256272089895286
bois paupit,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
bois peine,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
bois pele,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois petit garcon,,0.541875,0.5406356571625001,,0.541875,0.5406356571625001,,0.541875,0.5406356571625001
bois petit-garcon,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668,,0.70375,0.6829172864166668
bois petite feuille,,0.70602,0.7220066666666667,,0.70602,0.7220066666666667,,0.70602,0.7220066666666667
bois petites feuilles,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,0.78,0.8040709736030978
bois pigeon,,0.7125,0.7066055048099998,,0.7125,0.7066055048099998,,0.7125,0.7066055048099998
bois pille,,0.563212375,0.5489096699375,,0.6497168905,0.6510616638793103,0.4097523466825996,0.6875,0.6980207277713621
bois pin,,0.610625,0.60765,,0.51671225,0.5209396914893617,,0.5075,0.5113422675213676
bois pine,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
bois pine blanc,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
bois pini,,0.605,0.581235,,0.68017223725,0.6541455593210783,,0.69566683325,0.7006143557761193
bois pite,,0.6925,0.6925,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois plomb,,0.6735,0.6735,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
bois poison,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
bois poisson,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
bois poivre,,0.94,0.94,,0.94,0.94,,0.695,0.6640156033920452
bois poulette,,0.6950000000000001,0.6950000000000001,,0.6950000000000001,0.6950000000000001,,0.63125,0.643271923076923
bois poupee,,0.5509999999999999,0.5564973219886364,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
bois puant,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois rada,,0.6225,0.6172125,,0.6375,0.6452247225217391,,0.64697792625,0.6590742516382115
bois raide,,0.81,0.81,,0.7,0.698591279786458,,0.7,0.6989241831743587
bois raie,,0.6,0.5938206025423727,,0.6,0.5938206025423727,,0.5786625,0.5969918575760871
bois rave,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois rouge,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
bois sadine,,0.68,0.6565774545454546,,0.68,0.6565774545454546,,0.72875,0.7256272089895286
bois sagine,,0.855,0.855,,0.70523,0.7047688125,,0.667275,0.6811489400476192
bois saint,,1.095,1.095,,1.0975000000000001,1.1089285714285715,,1.0525,1.023232953236842
bois saisissement,,0.59490291775,0.597507511,,0.59490291775,0.597507511,,0.571215,0.5834368875889329
bois sand,,0.6735,0.6735,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
bois sardine,,0.38,0.39835402790833335,,0.38,0.39835402790833335,,0.38,0.39835402790833335
bois savane,,0.6735,0.6735,,0.625,0.6218677405350468,0.4097523466825996,0.68025,0.68661690092457
bois savanne,,0.6735,0.6735,,0.7264999999999999,0.7209121795,,0.673,0.6752130740777778
bois savonette,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
bois savonnette pays,,0.7548,0.7561500000000001,,0.751288,0.7677272727272728,,0.695,0.6640156033920452
bois sec,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
bois senegaal,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois senegal,,0.75,0.7580427083333333,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois senti,,0.6950000000000001,0.6950000000000001,,0.6950000000000001,0.6950000000000001,0.4097523466825996,0.63125,0.643271923076923
bois soumis,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
bois tanniste rouge,,0.44,0.4425,,0.47250000000000003,0.5096368458709677,0.4097523466825996,0.6875,0.6980207277713621
bois ti fey,,1.0150000000000001,1.0138592452210524,,1.0150000000000001,1.0138592452210524,,,
bois tremble,,0.62,0.6016566000000001,,0.62,0.6016566000000001,,0.673,0.6752130740777778
bois trembler,,0.445,0.45295812500000004,,0.4337925,0.43866035000000003,,0.4325,0.44199980770370373
bois trompette,,0.315,0.315,,0.33,0.335197710137931,,0.46725,0.4806630887701465
bois vache,,0.395,0.4083333333333333,,0.395,0.4014223684210526,,0.48107999999999995,0.5455080724271253
bois zed,,0.65,0.7385833333333333,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois zet,,0.65,0.7385833333333333,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois-chypre,,0.47108,0.4901661538461538,,0.5509999999999999,0.5564973219886364,,0.5625,0.5693859890737707
bois-coulevre,,0.825,0.825,,0.75,0.7580427083333333,,0.74055,0.7209919791666667
bois-gli,,0.765,0.8033333333333335,,0.765,0.8033333333333335,,0.64697792625,0.6590742516382115
bois-guitare ,,0.75,0.7309871428571428,,0.75,0.7309871428571428,,0.6112500000000001,0.6445599785714287
bois-guitare caude,,0.75,0.7309871428571428,,0.75,0.7309871428571428,,0.6112500000000001,0.6445599785714287
bois-mabi,,0.8,0.8,,0.7425052495,0.7439239793076924,,0.7625000000000001,0.7678700211351353
bois-negresse,,0.435,0.4398786131666667,,0.435,0.4398786131666667,,0.4325,0.44199980770370373
bois-noyer,,0.45,0.45,,0.45,0.45,,0.38,0.39835402790833335
bois-trompette,,0.315,0.315,,0.33,0.335197710137931,,0.46725,0.4806630887701465
boise rouge,,0.55552,0.565104,,0.535,0.5426873290846153,,0.54125,0.5503809042945451
boisjambette,,0.561,0.561,,0.561,0.561,,0.6112500000000001,0.6445599785714287
boisnoyer,,0.45,0.45,,0.45,0.45,,0.38,0.39835402790833335
bom zangle,,0.460635,0.4874029999999999,,0.4845256665,0.4827179655952381,,0.53125,0.5495792673435416
bon caimite,,0.6775,0.6775,,0.722875,0.7274646214629631,,0.7689999999999999,0.7471137938687258
